country,QS Login,Status,seller_id,Task ID,associate_queue,associate,metric_wk_no,associate_action,correct associate action,Associate Key-Driver,Sub-Key driver,Defect Area Associate,QA Comments on Associate Action,Metric name,investigator_task,investigator_queue,investigator,verification_action,correct investigator action,Investigator Key-Driver,Defect Area Investigator,QA Comments on investigator Action,General Notes,Action correctly captured,Audit outcome,associate_resolve date,Type of audit,"If data correctly captured is ""No"" reason:"
GB,rlise,,AQC25IWF51D9H,AQC25IWF51D9H,Amigos,thobales,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,petrikav,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,rlise,,A1AS4NS3FOY6CA,A1AS4NS3FOY6CA,Amigos,vzjorge,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sebastcr,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,rlise,,A3ROX31OILGQ9B,A3ROX31OILGQ9B,Amigos,igcortes,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mnghiem,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,rlise,,A24FPPSCO2C7UK,A24FPPSCO2C7UK,Amigos,tarozen,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ekkonark,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,rlise,,A3FDKW6B4321QQ,A3FDKW6B4321QQ,Amigos,maseraf,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,gpprez,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
GB,rlise,,A3TAGMPSM1UGB2,A3TAGMPSM1UGB2,Amigos,drdda,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,hemdisha,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,rlise,,A1IB9LUBBBOMZQ,A1IB9LUBBBOMZQ,Amigos,sdhiu,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vicporra,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,rlise,,A1Q70DX3QS9YZD,A1Q70DX3QS9YZD,Amigos,leaveya,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sutumka,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,rlise,,A173F0N1VF6G9F,A173F0N1VF6G9F,Amigos,emmkeena,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,nandiami,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
US,rlise,,A14CQHRIZEX0GQ,A14CQHRIZEX0GQ,Amigos,poojabn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,pravien,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,rlise,,A2H3CEV3ZYHHNS,A2H3CEV3ZYHHNS,Amigos,jimmitzy,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,subiros,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
ES,rlise,,AMBVD8XBCIJOH,AMBVD8XBCIJOH,Amigos,mussinf,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,marramis,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
MX,rlise,,A135R5JF1LNKQY,A135R5JF1LNKQY,Amigos,thomjli,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,zdcasti,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
MX,rlise,,A3R7X21SQ8SY5A,A3R7X21SQ8SY5A,Amigos,valerype,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,barzunv,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
ES,rlise,,A2B3Z03IDLQA9U,A2B3Z03IDLQA9U,Amigos,forerg,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,zdcasti,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
ES,rlise,,A3UPD1JTP8E5EO,A3UPD1JTP8E5EO,Amigos,mazmang,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,gpprez,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
MX,rlise,,AR5L1TUFKNH62,AR5L1TUFKNH62,Amigos,thomjli,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,jssolera,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
ES,rlise,,A2SMK0PGT9QX11,A2SMK0PGT9QX11,Amigos,mussinf,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,robllaur,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
ES,rlise,,A3NSXNKEI3L92E,A3NSXNKEI3L92E,Amigos,gforero,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,ammarieg,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
ES,rlise,,AVI6FAPKTSIZK,AVI6FAPKTSIZK,Amigos,ltoral,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,ammarieg,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
MX,rlise,,AFNM9MCVKUGEN,AFNM9MCVKUGEN,Amigos,valerype,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,valsolan,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
MX,rlise,,A2HT9S2MQLL2D4,A2HT9S2MQLL2D4,Amigos,yabrenes,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,jssolera,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
MX,rlise,,A1H4YZ1YF4H8Y4,A1H4YZ1YF4H8Y4,Amigos,gustavou,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,karlchao,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
MX,rlise,,A3QKIUV0D58K9U,A3QKIUV0D58K9U,Amigos,yabrenes,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,valsolan,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,periolg,,A215BXB2SRX4ZC,A215BXB2SRX4ZC,Amigos,gussej,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,retanaer,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
US,periolg,,A2BFLZ4JJTF5EO,A2BFLZ4JJTF5EO,Amigos,calderju,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,jssolera,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
CA,periolg,,AUNNUACYA9I3F,AUNNUACYA9I3F,Amigos,mulirayn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,retanaer,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
US,periolg,,A2QN2ONBQWXISU,A2QN2ONBQWXISU,Amigos,luimadr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,anacubi,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,periolg,,AI1HKOQZI4YFI,AI1HKOQZI4YFI,Amigos,axelteno,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vccerdas,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,periolg,,A2S4GBXAZ1LREJ,A2S4GBXAZ1LREJ,Amigos,harati,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mnghiem,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
GB,periolg,,A2733EE5U2BFZG,A2733EE5U2BFZG,Amigos,dushimeh,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,retanaer,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
US,periolg,,A3VHDA4FUT4MFF,A3VHDA4FUT4MFF,Amigos,louiseke,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vccerdas,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,periolg,,A1EP2HH4KE8Y3M,A1EP2HH4KE8Y3M,Amigos,shasapn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sutumka,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,periolg,,A1T4R6ZK2VLFIV,A1T4R6ZK2VLFIV,Amigos,nblanka,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,rarinth,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,periolg,,AV7DXMP2HY9RF,AV7DXMP2HY9RF,Amigos,kattmoun,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,josmorz,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
US,periolg,,A14LIUHY80GTDT,A14LIUHY80GTDT,Amigos,osheato,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,barzunv,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
GB,periolg,,A1MKPQIVNJO3YA,A1MKPQIVNJO3YA,Amigos,dmanivas,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,anacubi,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,periolg,,A1B4JQEO9M84DV,A1B4JQEO9M84DV,Amigos,inemonte,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,swkrishn,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
GB,periolg,,A1AN6461GN7IHO,A1AN6461GN7IHO,Amigos,shasapn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,szkirn,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
US,periolg,,A1ZKD8SMWMZLBX,A1ZKD8SMWMZLBX,Amigos,gussej,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,gaddrahu,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
CA,periolg,,AGVSARQPVKDOE,AGVSARQPVKDOE,Amigos,restbruc,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,karlchao,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,periolg,,A3SPA0DKIWIZM7,A3SPA0DKIWIZM7,Amigos,powangpr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,dangoc,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,periolg,,AMZQ6ZTBENV4Q,AMZQ6ZTBENV4Q,Amigos,evefost,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,karlchao,RFI/RFD,,,,,,,,17/07/2021,Task Outcome,
US,periolg,,ANTDBCMJFSVR1,ANTDBCMJFSVR1,Amigos,rcoppin,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ndmorle,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
US,periolg,,A1Q42XN7ASKSXQ,A1Q42XN7ASKSXQ,Amigos,oostalbe,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sndbdl,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
US,periolg,,A2LSD6UOTN8VZE,A2LSD6UOTN8VZE,Amigos,melanlog,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,barzunv,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
CA,periolg,,A1F0CW4TXFNZGJ,A1F0CW4TXFNZGJ,Amigos,amadedwi,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ahamedu,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
MX,periolg,,A2WJ7Y48LBRBJJ,A2WJ7Y48LBRBJJ,Amigos,barranju,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,gpprez,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
ES,periolg,,A2HLVCC40NURXO,A2HLVCC40NURXO,Amigos,diogneus,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,gpprez,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
ES,periolg,,A2P130TXPB92NA,A2P130TXPB92NA,Amigos,forerg,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,gpprez,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
MX,periolg,,AZVIJR0YJOGQ8,AZVIJR0YJOGQ8,Amigos,infjavie,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,subiros,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
MX,periolg,,A3IYSCVSCN5KKQ,A3IYSCVSCN5KKQ,Amigos,infjavie,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,zdcasti,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
MX,periolg,,A11N9K629PNFUQ,A11N9K629PNFUQ,Amigos,andrmri,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,kccerdas,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
ES,periolg,,A1KQWYC7LMY19G,A1KQWYC7LMY19G,Amigos,ltoral,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,silvestt,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
ES,periolg,,ABPE9KIDTC0G6,ABPE9KIDTC0G6,Amigos,gforero,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,szkirn,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
MX,periolg,,AVEPQ4SELGELG,AVEPQ4SELGELG,Amigos,gustavou,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,valsolan,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
ES,periolg,,AOI2M6XVUABMY,AOI2M6XVUABMY,Amigos,diogneus,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,nandiami,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
MX,periolg,,A3JKWHASL4XG6V,A3JKWHASL4XG6V,Amigos,barranju,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,milarami,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
ES,periolg,,A37XBZ65E1M0TF,A37XBZ65E1M0TF,Amigos,mazmang,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,silvestt,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
US,nicobari,,A3QGSDAKRQXG6H,A3QGSDAKRQXG6H,Amigos,sgroarke,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,nicobari,,A2SZKHOW00SFXW,A2SZKHOW00SFXW,Amigos,aksoa,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vccerdas,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,nicobari,,ABP0DVL3RM4QK,ABP0DVL3RM4QK,Amigos,ramjorge,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,caong,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
US,nicobari,,AD616KJSYF77M,AD616KJSYF77M,Amigos,gotscott,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,roogip,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,nicobari,,A2YCUXA7TR110F,A2YCUXA7TR110F,Amigos,vijprka,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,pravien,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,nicobari,,A3NWP9VONCWQ0B,A3NWP9VONCWQ0B,Amigos,mmmehdow,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vicporra,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
US,nicobari,,A1LNU55SRFYU5A,A1LNU55SRFYU5A,Amigos,villagga,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sutumka,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,nicobari,,AV0217O2ZE603,AV0217O2ZE603,Amigos,jsemadr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,barzunv,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
GB,nicobari,,A3N24RX4JQUQSW,A3N24RX4JQUQSW,Amigos,vmahrah,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sebastcr,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,nicobari,,A1LBQ87MAVB42I,A1LBQ87MAVB42I,Amigos,melanlog,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_TR,sheikimr,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,nicobari,,A15EPFHWIKWOBJ,A15EPFHWIKWOBJ,Amigos,katcoyle,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,thytt,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
GB,nicobari,,A2N7TPQIEILV8F,A2N7TPQIEILV8F,Amigos,khatamar,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,gustafa,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
CA,nicobari,,A22708E2TMB4PJ,A22708E2TMB4PJ,Amigos,kurapatb,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,milarami,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,nicobari,,A388BYX43LXI0W,A388BYX43LXI0W,Amigos,qandrein,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,retanaer,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,nicobari,,AS90LKNL38RTG,AS90LKNL38RTG,Amigos,jackorei,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,anacubi,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,nicobari,,A3BFZ6D7R08DKA,A3BFZ6D7R08DKA,Amigos,arijen,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,karlchao,Approved SIV,,,,,,,,17/07/2021,Task Outcome,
US,nicobari,,A3R9OKMPD1XPKG,A3R9OKMPD1XPKG,Amigos,avandrey,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vccerdas,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,nicobari,,A2GIFK1FUVD7LT,A2GIFK1FUVD7LT,Amigos,segurapa,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ndmorle,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
US,nicobari,,A3HEXFKKJH5FL2,A3HEXFKKJH5FL2,Amigos,avandrey,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,zdcasti,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,nicobari,,A3BJYT8LOK2T0N,A3BJYT8LOK2T0N,Amigos,meabr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mustayes,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,nicobari,,A3608SFHKF59QG,A3608SFHKF59QG,Amigos,eritobin,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,gpprez,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,nicobari,,A32Y8LXFPCGH3J,A32Y8LXFPCGH3J,Amigos,amadedwi,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,bodario,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
US,nicobari,,A33KDKHRY3CTQY,A33KDKHRY3CTQY,Amigos,sumibis,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,roogip,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
IT,nicobari,,A1WW4S14SXWFR7,A1WW4S14SXWFR7,Amigos,slicheri,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,subiros,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
IT,nicobari,,A3AH5AZ8ON24BW,A3AH5AZ8ON24BW,Amigos,efundaro,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
IT,nicobari,,A30V1IER56VFPD,A30V1IER56VFPD,Amigos,spissuss,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
IT,nicobari,,A21NPD1W4LD2FH,A21NPD1W4LD2FH,Amigos,luppinol,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,subiros,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
IT,nicobari,,A2GPSQ6RHSGL2,A2GPSQ6RHSGL2,Amigos,sceraulo,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,phlo,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
IT,nicobari,,A9KGZKSF69DHS,A9KGZKSF69DHS,Amigos,spissuss,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
IT,nicobari,,ABBGSI6IZVUTD,ABBGSI6IZVUTD,Amigos,colauc,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
IT,nicobari,,ABO6LDWOPS4DV,ABO6LDWOPS4DV,Amigos,slicheri,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,pagamboa,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
IT,nicobari,,A1W8LY9JD6ENN3,A1W8LY9JD6ENN3,Amigos,efundaro,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,subiros,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
IT,nicobari,,A34ZNPW1MCNO8H,A34ZNPW1MCNO8H,Amigos,colauc,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,pagamboa,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
IT,nicobari,,A21CSY6C9BIISN,A21CSY6C9BIISN,Amigos,luppinol,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
IT,nicobari,,A28UL1YFUCJXON,A28UL1YFUCJXON,Amigos,sceraulo,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
DE,skapsk,,A2T0M3DAAUAYCG,A2T0M3DAAUAYCG,Amigos,olldasc,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
DE,skapsk,,A1TT1B5K9GBGKK,A1TT1B5K9GBGKK,Amigos,anisabda,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,hemdisha,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
DE,skapsk,,A3NDO0YP8BTCAX,A3NDO0YP8BTCAX,Amigos,sivagnp,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,caong,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
DE,skapsk,,A11FERNPHCB7PE,A11FERNPHCB7PE,Amigos,rufarne,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
DE,skapsk,,A1ATTQTY6X5NNU,A1ATTQTY6X5NNU,Amigos,tohakn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
DE,skapsk,,APB5LK97L3BBA,APB5LK97L3BBA,Amigos,anisabda,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
DE,skapsk,,A2BT0AJ03NU70D,A2BT0AJ03NU70D,Amigos,aleges,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
DE,skapsk,,ADG4KTX58UOWT,ADG4KTX58UOWT,Amigos,strnadn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_CN,xiaoluzu,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
DE,skapsk,,A15JQMH2M395XI,A15JQMH2M395XI,Amigos,tohakn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_TR,ashehzan,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
DE,skapsk,,A2LD8MTYFD94S5,A2LD8MTYFD94S5,Amigos,olldasc,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
DE,skapsk,,AHA2OZDTTM76W,AHA2OZDTTM76W,Amigos,sivagnp,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
DE,skapsk,,A3LYBJPN9T1UKD,A3LYBJPN9T1UKD,Amigos,strnadn,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
DE,skapsk,,ATBNH4BFVV1MN,ATBNH4BFVV1MN,Amigos,celiky,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,milarami,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
DE,skapsk,,A36O1AO1ZMZ801,A36O1AO1ZMZ801,Amigos,aleges,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_DE,ankeskm,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
